,freq,term,label
2809,3,conventions,o
2810,7,conversation,o
2811,7,core_component,o
2812,3,core_course,o
2813,3,core_element,o
2814,4,correct_implementation,o
2815,5,correct_results,o
2816,8,correlation_analysis,o
2817,13,cost_saving,o
2818,5,cots,o
2819,64,cover,o
2820,3,coverage,o
2821,3,cpss,o
2822,4,crack_propagation,o
2823,6,critical_challenge,o
2824,10,critical_role,o
2825,10,crossover,o
2826,13,crowdsourcing,software_engineering
2827,3,crucial_aspects,o
2828,5,crucial_information,o
2829,6,cscl,computer_programming
2830,9,cultural_heritage,o
2831,5,current_challenges,o
2832,5,current_data,o
2833,3,current_effort,o
2834,5,current_literature,o
2835,5,current_situation,o
2836,20,current_state,o
2837,4,current_technology,o
2838,6,current_trend,o
2839,3,current_work,o
2840,7,curriculum_development,o
2841,3,customer_value,o
2842,3,cutter,o
2843,17,cutting,o
2844,5,cyberinfrastructure,o
2845,14,cybernetics,o
2846,3,d2rq,data_structures
2847,236,data,o
2848,44,data_analysis,data_structures
2849,5,data_availability,data_structures
2850,3,data_cleansing,data_structures
2851,32,data_collection,data_structures
2852,8,data_entry,data_structures
2853,19,data_exchange,data_structures
2854,4,data_gathering,data_structures
2855,3,data_graph,o
2856,13,data_manipulation,data_structures
2857,6,data_mart,o
2858,4,data_profiling,data_structures
2859,4,data_repositories,data_structures
2860,4,data_requirements,data_structures
2861,29,data_source,data_structures
2862,57,data_storage,data_structures
2863,21,data_store,data_structures
2864,6,data_transformation,data_structures
2865,6,data_visualization,computer_graphics
2866,17,data_warehouse,data_structures
2867,34,database,data_structures
2868,30,database_management,data_structures
2869,11,database_schema,data_structures
2870,12,database_technology,data_structures
2871,11,databases,data_structures
2872,5,datalog,o
2873,23,days,o
2874,3,debate,o
2875,24,debugging,computer_programming
2876,100,decade,o
2877,5,decision-making_process,o
2878,19,decision_making,o
2879,22,decision_support,o
2880,5,decline,o
2881,15,decomposition_method,o
2882,8,deep_learning_techniques,machine_learning
2883,56,defect,o
2884,9,defect_prediction,software_engineering
2885,9,deficiency,o
2886,31,defines,o
2887,3,dependence_analysis,software_engineering
2888,37,describing,o
2889,3,description,o
2890,4,description_method,o
2891,4,descriptive_statistics,data_structures
2892,82,design,o
2893,12,design/methodology/approach,o
2894,6,design_decisions,software_engineering
2895,5,design_defects,software_engineering
2896,17,design_patterns,software_engineering
2897,16,design_process,software_engineering
2898,6,design_tool,o
2899,124,designing,o
2900,6,desire,o
2901,3,detailed_description,o
2902,6,detailed_information,o
2903,120,developer,o
2904,40,development,o
2905,6,development_cycle,software_engineering
2906,14,development_environment,software_engineering
2907,13,development_methodology,o
2908,4,development_platform,o
2909,31,development_process,software_engineering
2910,8,development_team,o
2911,6,development_time,o
2912,3,diagnostic,o
2913,4,diagnostic_accuracy,o
2914,3,dietary_assessment,o
2915,3,differential_expression,o
2916,3,digital_earth,o
2917,7,digital_forensic,cryptography
2918,9,digital_imaging,computer_graphics
2919,3,digital_model,computer_graphics
2920,3,digital_object,data_structures
2921,6,directed_graph,data_structures
2922,32,discipline,o
2923,4,discovering,o
2924,3,discovery,o
2925,6,discussion_forum,o
2926,3,distance,o
2927,5,distance_metric_learning,o
2928,3,distributed_nature,o
2929,6,distributed_parallel_computing,distributed_computing
2930,6,documenting,software_engineering
2931,8,domain_model,o
2932,3,domain_specific_languages,o
2933,3,dosage,o
2934,4,doubt,o
2935,6,downtime,o
2936,3,dramatic_growth,o
2937,37,drawback,o
2938,8,driving_force,o
2939,18,duplicate,o
2940,13,duration,o
2941,8,dynamic_characteristics,o
2942,5,dynamic_feature,o
2943,4,dynamic_modeling,software_engineering
2944,4,dynamic_simulation_model,software_engineering
2945,7,dynamics,o
2946,3,e-commerce,o
2947,3,e-infrastructure,distributed_computing
2948,14,earth,o
2949,6,ecosystem,o
2950,24,editing,o
2951,3,editor,o
2952,5,editorial,o
2953,4,edits,o
2954,3,educational_activities,o
2955,4,educational_applications,software_engineering
2956,9,educational_system,o
2957,5,edutainment,o
2958,10,efficient_approach,o
2959,96,effort,o
2960,13,effort_estimation,o
2961,6,ehealth,o
2962,9,elearning,o
2963,4,electronic_data,data_structures
2964,5,electronic_medical_record,o
2965,8,elicitation,o
2966,9,elsevier_ireland_ltd._all_rights,o
2967,4,embodiment,o
2968,5,emergency_response,o
2969,6,emerging_field,o
2970,4,emerging_service,o
2971,8,emerging_technology,o
2972,20,emphasis,o
2973,11,emphasizing,o
2974,6,empirical_research,o
2975,21,empirical_software_engineering,software_engineering
2976,10,empirical_study,o
2977,6,employee,o
2978,81,enabling,o
2979,5,encapsulation,o
2980,18,encounter,o
2981,4,encouraging_result,o
2982,10,end-user,software_engineering
2983,3,endeavor,o
2984,3,energy_optimization,o
2985,25,engineer,o
2986,439,engineering,o
2987,4,engineering_design,software_engineering
2988,5,engineering_discipline,o
2989,6,engineering_practice,o
2990,7,enterprise_data,o
2991,5,entire_process,o
2992,5,environmental_impacts,o
2993,7,envision,o
2994,5,errors,o
2995,7,essential_element,o
2996,3,essential_prerequisite,o
2997,4,essential_role,o
2998,4,evaluation_process,o
2999,5,event-b,o
3000,10,event_log,o
3001,6,evidence-based_software_engineering,software_engineering
3002,3,evidence_theory,o
3003,25,evolutionary,o
3004,6,exam,o
3005,13,exception,o
3006,5,excitement,o
3007,3,executable_code,computer_programming
3008,3,existing_approach,o
3009,4,existing_knowledge,o
3010,4,existing_ones,o
3011,8,existing_software,o
3012,4,existing_tools,o
3013,4,experience,o
3014,5,experimental_system,o
3015,22,experimentation,o
3016,3,experimenters,o
3017,6,expert,o
3018,9,expert_knowledge,o
3019,15,explaining,o
3020,7,explanation,o
3021,7,export,o
3022,7,extensibility,o
3023,6,extensive_research,o
3024,50,extent,o
3025,8,extraction_process,o
3026,21,facebook,o
3027,3,fairfield_university,o
3028,7,farming,o
3029,7,fashion,o
3030,9,favor,o
3031,32,feedback,o
3032,3,field_study,o
3033,3,file_carving,operating_systems
3034,6,fill-in-the-blank_question,o
3035,5,final_product,o
3036,28,findings,o
3037,4,fine-grained_data,data_structures
3038,7,finite_state_machine,o
3039,3,flexible_querying,o
3040,3,flowchart_development,o
3041,37,follow,o
3042,3,follower,o
3043,6,food_supply_chain,o
3044,20,forecast,o
3045,4,forecast_error,o
3046,5,formal_approach,o
3047,6,formal_concept,data_structures
3048,8,formal_description,o
3049,7,formal_language,computer_programming
3050,15,formal_method,o
3051,11,formal_model,o
3052,6,formal_specification,operating_systems
3053,9,formal_verification,software_engineering
3054,9,formalism,o
3055,6,formalizing,o
3056,36,format,o
3057,8,forum,o
3058,5,foss,o
3059,15,fragment,o
3060,38,framework,o
3061,3,frameworks,software_engineering
3062,8,free_software,software_engineering
3063,5,friction,o
3064,6,friction_coefficient,o
3065,15,functional_dependency,data_structures
3066,5,functional_requirements,software_engineering
3067,4,fundamental_concept,o
3068,3,fundamental_process,o
3069,144,future,o
3070,10,future_direction,o
3071,3,future_evolution,o
3072,4,future_researchers,o
3073,28,fuzzy,o
3074,6,fuzzy_data,data_structures
3075,3,fuzzy_database,data_structures
3076,6,fuzzy_inference_system,o
3077,4,fuzzy_set_theory,o
3078,9,games,o
3079,4,gantt_chart,o
3080,17,gaps,o
3081,3,generality,o
3082,14,genetic_algorithm,machine_learning
3083,3,genetic_engineering,o
3084,7,genetic_improvement,o
3085,8,genetic_operator,machine_learning
3086,20,genetic_programming,machine_learning
3087,4,genetics,o
3088,3,geographic_data,data_structures
3089,10,geographic_information,o
3090,10,geographic_information_systems,o
3091,5,geographic_region,o
3092,3,geometric_analysis,computer_graphics
3093,9,github,software_engineering
3094,4,global_software_development,software_engineering
3095,7,goal_models,o
3096,6,goodness,o
3097,6,goods,o
3098,4,google_earth_engine,o
3099,12,government,o
3100,9,graduate,o
3101,4,grammar,o
3102,6,grand_challenge,o
3103,6,granular_computing,o
3104,10,graph_databases,data_structures
3105,3,graph_datasets,data_structures
3106,3,graphic_design,o
3107,22,green,o
3108,3,green_it,o
3109,4,green_software,software_engineering
3110,3,group,o
3111,4,growing_body,o
3112,3,growing_concern,o
3113,3,growing_interest,o
3114,68,guide,o
3115,44,guideline,o
3116,5,hands-on_approach,o
3117,6,harmony,o
3118,47,health,o
3119,23,health_care,o
3120,3,healthcare_professionals,o
3121,8,heating,o
3122,329,help,o
3123,9,heterogeneous_data,data_structures
3124,3,heterogeneous_parts,o
3125,8,hidden_markov,machine_learning
3126,4,hierarchical_model,o
3127,5,hierarchical_structure,o
3128,5,high-performance_parallel_computing,distributed_computing
3129,13,high-quality,o
3130,35,highlights,o
3131,3,highly_interconnected_data,data_structures
3132,11,hinders,o
3133,6,hint,o
3134,3,history,o
3135,3,hmds,o
3136,3,homogeneity,o
3137,3,hood,o
3138,21,hope,o
3139,3,horizontal_scaling,o
3140,3,hot_issue,o
3141,6,huge_number,o
3142,3,huge_potential,o
3143,13,human,o
3144,10,human-computer_interaction,o
3145,5,human_aspect,o
3146,5,human_being,o
3147,5,human_brain,o
3148,4,human_computer_interaction,o
3149,4,human_effort,o
3150,6,human_expert,o
3151,5,human_factors,o
3152,5,human_resources,o
3153,4,human_subjects,o
3154,7,humanoid_robots,o
3155,6,hybrid,o
3156,16,hybrid_approach,o
3157,3,identified_challenges,o
3158,19,identifier,o
3159,118,identifying,o
3160,3,ides,software_engineering
3161,3,illness,o
3162,7,image_manipulation,computer_graphics
3163,185,impact,o
3164,3,impact_analysis,software_engineering
3165,3,imperfection,o
3166,3,implementation_alternatives,o
3167,5,implementation_strategy,o
3168,4,imprecision,o
3169,3,impression,o
3170,3,improved_approach,o
3171,3,improved_understanding,o
3172,158,improvement,o
3173,17,in-depth,o
3174,5,in-depth_understanding,o
3175,4,inception,o
3176,9,incident,o
3177,4,incompatibility,o
3178,6,incomplete_information,data_structures
3179,8,incorporation,o
3180,6,increased_interest,o
3181,4,increasing_awareness,o
3182,5,increasing_complexity,o
3183,3,increasing_importance,o
3184,4,increasing_level,o
3185,7,increasing_need,o
3186,3,increasing_trend,o
3187,6,increasingly_important_role,o
3188,3,individual_system,o
3189,3,induction,o
3190,4,industrial_environment,o
3191,3,industrial_project,o
3192,4,influencing_factors,o
3193,6,influenza,o
3194,5,informatics,o
3195,69,information,o
3196,6,information_and_communication_technology,o
3197,12,information_management,data_structures
3198,9,information_modeling,o
3199,14,information_retrieval,data_structures
3200,6,information_science,o
3201,6,information_source,o
3202,3,information_storage,data_structures
3203,55,information_systems,operating_systems
3204,3,informed_decision,software_engineering
3205,5,innovative_application,o
3206,7,innovative_approach,o
3207,4,innovative_solution,o
3208,4,inquiry,data_structures
3209,9,inspiration,o
3210,4,instantiation,o
3211,8,institute,o
3212,13,instructor,o
3213,4,instrument_development,o
3214,17,integral_part,o
3215,6,integrated_approach,o
3216,3,integrated_use,o
3217,76,integrating,o
3218,8,integration,o
3219,70,intelligence,o
3220,7,intend,o
3221,4,intent,o
3222,43,interact,o
3223,5,interaction_device,o
3224,4,interactive_algorithms,algorithm_design
3225,3,interactive_model,software_engineering
3226,8,interactive_system,o
3227,18,interface,o
3228,4,international_conference,o
3229,10,international_standard,o
3230,47,interoperability,o
3231,6,interpretability,machine_learning
3232,24,interpretation,o
3233,3,interrelation,o
3234,6,interruption,o
3235,14,interview,o
3236,4,intrinsic_parameters,o
3237,3,intuition,o
3238,9,intuitionistic_fuzzy,o
3239,4,investigating,o
3240,13,investment,o
3241,6,involvement,o
3242,4,iron,o
3243,4,irregularity,o
3244,10,iso/iec,software_engineering
3245,5,issue,o
3246,3,iterated,o
3247,3,iterative_approach,o
3248,6,iterative_development,o
3249,6,iterative_process,o
3250,7,japan,o
3251,5,join_operations,data_structures
3252,5,journalism,o
3253,8,json,data_structures
3254,3,judges,o
3255,3,june,o
3256,6,justification,o
3257,10,key_aspect,o
3258,6,key_concept,o
3259,3,key_consideration,o
3260,24,key_factor,o
3261,5,key_ingredient,o
3262,14,key_issue,o
3263,4,key_part,o
3264,3,key_question,o
3265,18,key_role,o
3266,4,keyword,o
3267,6,kinetics,o
3268,3,km_practices,o
3269,34,knowledge,o
3270,4,knowledge_areas,o
3271,3,knowledge_gap,o
3272,11,knowledge_management,data_structures
3273,15,knowledge_sharing,data_structures
3274,3,krylov,o
3275,6,labor,o
3276,5,laboratory,o
3277,3,laboratory_exercises,o
3278,4,lack,o
3279,16,lacking,o
3280,3,land,o
3281,9,land_use,machine_learning
3282,15,landscape,o
3283,11,languages,o
3284,5,large-scale_analysis,o
3285,5,larger_set,o
3286,4,laser_cladding,o
3287,4,leadership,o
3288,30,learning_object,o
3289,3,legacy_system,o
3290,16,lens,o
3291,7,lexical,o
3292,22,life_cycle,o
3293,9,lifetime,o
3294,125,limitation,o
3295,6,line,o
3296,7,linguistic_summary,machine_learning
3297,7,linked,o
3298,12,linked_data,data_structures
3299,6,linked_open_data,data_structures
3300,14,linking,o
3301,45,list,o
3302,3,litany,o
3303,14,literature_review,o
3304,6,little_attention,o
3305,10,local,o
3306,65,logic,o
3307,12,logic_programming,computer_programming
3308,5,long-term_monitoring,o
3309,30,look,o
3310,9,lying,o
3311,5,macro,o
3312,4,madrid,o
3313,3,main_area,o
3314,4,main_aspect,o
3315,4,main_causes,o
3316,6,main_concern,o
3317,4,main_conclusion,o
3318,4,main_difference,o
3319,7,main_finding,o
3320,18,main_goal,o
3321,23,main_objective,o
3322,11,main_problem,o
3323,14,main_purpose,o
3324,3,main_research_question,o
3325,6,main_task,o
3326,10,mainstream,o
3327,7,maintenance,o
3328,24,major_challenge,o
3329,9,makers,o
3330,212,making,o
3331,4,man-made_structures,o
3332,14,management,o
3333,64,management_system,o
3334,5,managers,o
3335,55,managing,o
3336,6,manufacturing_system,o
3337,9,manuscript,o
3338,4,many-objective,o
3339,5,many-objective_optimization,algorithm_design
3340,16,mapping,o
3341,6,mapping_study,o
3342,43,market,o
3343,3,mastering,o
3344,5,mathematical_modeling,o
3345,6,mathematical_programming,computer_programming
3346,25,matter,o
3347,18,maturity,o
3348,33,meaning,o
3349,7,measurement_techniques,o
3350,10,mechatronic_system,software_engineering
3351,16,medical_data,data_structures
3352,4,medication,o
3353,10,medicine,o
3354,101,meet,o
3355,28,meeting,o
3356,32,member,o
3357,7,memory_footprint,o
3358,3,metacognition,o
3359,25,metadata,o
3360,3,metadata_format,o
3361,5,metamodel,o
3362,3,methodology,o
3363,5,metrics,o
3364,6,mexico,o
3365,4,mhealth,o
3366,3,micro_level,o
3367,13,mine,o
3368,5,mining_software_repositories,software_engineering
